Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04277039,21.92506027,22.77570915,21.83686066,20.32821083,,,21.6029892,,24.86161041,,26.12351036,22.32600021,22.99699974,23.60400009,23.95800018,22.57099915,23.93899918,24.67399979,24.78300095,25.2689991,24.94099998,25.13500023,25.3220005,24.96999931
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44432068,,,17.22141075,19.05752945,16.65031052,16.66684914,13.84549999,,,16.88376999,17.37597084,16.17733002,18.91250992,19.0896492,20.11651993,19.19202042,18.07670021,21.66150093,18.51218987,15.34716034,13.21516037,16.33996964,13.01299953,13.33300018,11.95300007,12.37100029,12.80700016
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,11.93350029,,,,,,13.38181973,14.71679974,14.57369995,,15.68778992,14.88700008,,,,,,,26.40800095,,,,23.04759979,22.28290939,21.32547951,22.43330002,22.76099968,23.94099998,22.68799973,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14074039,11.98544979,12.04756832,12.05630875,11.77988052,11.70473385,11.68305874,11.73690891,11.56219578,11.7969799,11.81862545,12.08791256,12.07397652,11.95948124,11.83492565,10.94425392,11.01996231,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26065731,11.93960381,11.63830471,11.520504,11.64663124,11.58888817,11.35631466,11.28047466,11.05029488,11.07841969,11.09468174,10.96765995,11.05323887,11.0503912,10.87436867,10.1225462,10.26693344,10.12211418,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46237183,12.82202911,,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87627602,10.22716904,8.883714676,12.74796581,9.609688759,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5344696,16.76386833,14.69141102,16.63424301,16.32112694,16.40551376,16.62387657,16.47455215,16.24468994,15.80440044,15.86584187,14.43650246,14.28818035,13.1385479,
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.46187019,12.44333553,12.55422878,12.34461212,12.26772594,12.58372211,12.24807644,12.08302641,11.88006592,12.11979389,11.91810322,12.08791256,12.28136539,12.11161995,12.00314236,10.94425392,11.16927338,,
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93073988,7.986430168,7.649610043,7.756030083,8.004639626,8.039019585,9.125559807,9.991800308,10.32785988,8.983440399,10.5839901,11.06247997,10.03896046,10.31647015,10.05364037,11.22463036,,,10.94917965,,,,11.08018017,,,,15.20722008,11.96630955,13.05799961,15.44277,,14.14004993,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43320084,18.74508095,,,,,17.51799965,17.53685188,,16.00991297,15.18760014,15.72728825,15.49359846,14.53979969,15.38186264,13.67990971,14.4210453,14.49953747,14.49369907,14.3501749,14.08550024,14.28021955,14.31998682,,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80284977,9.376429558,10.31326962,10.06898975,11.75339985,,11.30733013,8.489879608,,,,11.22935009,13.77750969,15.28909969,15.4455204,14.09696007,12.08263016,11.86466026,10.92461014,11.04063034,11.51397991,11.30066013,13.1872797,11.44400024,12.06299973,12.19200039,11.59200001,10.79599953,7.816999912,,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19721031,18.15498924,17.35391045,,18.97315025,19.8319397,16.63912964,16.95750046,16.34300995,14.56826973,,,,14.88982964,,,13.01972008,,,7.867000103,7.863999844,8.187999725,8.68200016,8.680999756,9.112000465,10.1239996,9.340000153,11.76000023,11.92399979
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25037003,14.79623032,14.57806015,14.65830994,15.27385044,14.27851963,14.03530025,14.14177036,14.38191032,14.59630966,13.55558014,13.55255032,14.36907005,15.22387981,16.21989059,17.57485962,17.87010002,18.23591995,17.1314106,17.76287079,15.51387978,16.70947075,16.47224998,17.90999985
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24298,17.56657028,15.17012978,18.18099022,,15.20676041,13.91590977,14.06892967,14.38022041,12.75084972,12.42236042,13.26852989,13.66701984,14.4419899,13.21115971,,,,,17.08300018,18.82699966,15.29599953,19.62700081,18.73600006,17.88800049,16.97400093,16.71899986,15.6960001,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80012035,15.30784988,15.53765965,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69820023,9.227100372,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7390213,13.36202621,13.27208996,12.76069355,12.0212307,12.08153534,12.31050396,12.48447418,12.33808899,12.39022732,12.65546703,12.07192135,11.86874104,12.02741909,11.98780537,10.60445213,11.16927338,,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17884493,,,,12.96076965,15.89515018,15.32419014,,15.70061016,16.30168915,16.3383646,14.97929955,14.3348999,15.19999981,13.98487997,14.72781467,14.26964998,15.31005478,16.88315964,14.25299978,14.29006004,15.51599979,14.48000002,13.78150034
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29343987,14.15326118,13.30881977,13.27291012,13.020257,12.97275257,12.24807644,11.01577759,10.97400284,10.27315998,10.54351521,10.64693069,10.10693264,10.26432323,10.52925491,9.607213974,9.709188461,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,8.363329887,,,,,7.858059883,,,,,,,,17.08778954,21.87684059,21.55938911,19.87921906,18.81539917,32.23929977,29.31039047,,,28.67876053,,,28.1095295,33.79315948,27.60157967,,,,26.88433075,,,,24.52182007,23.63689995,24.06851006,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35213518,12.20519209,12.04756832,12.11822891,12.1798172,12.58372211,12.08395576,11.88354015,11.45695829,11.76775837,11.77738667,12.04341888,12.17767096,12.03555059,11.93059158,10.84365177,11.05468845,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.843699932,9.526630402,9.676050186,10.55130959,12.00745964,10.70005989,12.05313015,13.74475956,,,15.05552006,14.83565044,13.81727028,13.10684967,12.30793953,13.14834023,12.74283981,,,8.560850143,,8.636489868,9.319109917,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89338779,11.61648273,10.27267647,11.33913136,9.569327354,8.235834122,10.30937481,7.887511253,7.843441963,8.429804802,8.501272202,9.59609127,8.506187439,9.098635674,10.08806038,8.800739288,8.14435482,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22151566,12.15005875,,9.31381321,10.02642918,9.771665573,9.631156921,9.504323006,10.00205421,9.165413857,2.195997238,9.594144821,9.50124836,10.0498724,9.285696983,8.93504715,,,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25066948,18.83532906,25.31314087,,,,,,17.78655052,15.59150982,,17.54805946,15.34337997,15.81546974,16.85963058,13.73431969,12.5390501,12.27838993,11.07960987,10.80461025,10.99800014,10.7840004,15.53223991,12.75790024,12.20400047
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32223034,,16.95982933,16.73051071,,,,11.22935009,,14.92415571,15.4455204,14.09696007,11.19120026,10.2196703,10.92461014,11.04063034,11.51397991,11.30066013,12.04399967,13.98200035,13.54899979,12.07500029,11.59200001,10.79599953,10.22099972,,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.71302032,14.72169018,14.57367039,16.81303024,16.84456062,15.25230026,12.29582024,23.9824295,23.32939911,17.83658981,20.89613914,21.29412079,21.45521927,20.18865967,19.29228973,21.60387039,,19.25741959,,,,,,,,,,,,,,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116889954,,11.0448904,,7.949240208,5.966800213,8.253160477,,9.392780304,10.7818203,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73254013,16.82036018,17.61849022,15.72974014,16.72192001,16.11750984,16.96224976,21.77096939,17.95463943,,19.22613907,23.30044937,24.04635048,21.08696938,20.79524994,25.74234962,24.76296043,23.77827072,21.33736992,20.5892601,21.54198074,18.73500061,22.47900009,21.52499962,22.16600037,22.54700089
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.61222076,19.93605995,20.81651497,18.64857674,18.33227158,21.02063179,20.83732986,21.33481598,21.95876312,19.96177673,16.38944435,17.65014648,17.26396179,16.08641052,16.47985268,11.21518135,13.06482029,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68292999,,,,,,,13.35684013,,,,,,,,,21.57959938,22.01398087,18.15389061,19.0389595,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72999954,17.96999931,17.69999886,17.31999969,17.14999962,15.51000023,,19.75,14.92999935,15.90000057,12.79999924,12.40999985,14.13000011,15.19999981,15.09000015,,12.47000027,19.88999939,32.72999954,35.00999832,34.24000168,33.42000198,29.37000084,
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.08380985,,13.75427341,13.09002113,16.90505791,15.47114754,12.53421021,16.00487137,14.03022003,15.58036518,17.21397018,16.16272926,8.597620964,14.78466511,14.33106995,11.86849117,11.96135902,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.907902718,6.564468861,7.897803307,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704693675,3.002483845,4.189874649,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976639748,,10.48217964,,10.1795702,,,,,8.692990303,9.25646019,8.804280281,8.604599953,,7.086689949,,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,,,,17.05612469,17.85555935,17.95463943,,18.0316906,17.68234062,17.3915081,17.26089478,16.42831993,16.40741444,16.59646988,16.59852982,15.94999981,16.3627491,17.22100067,14.49410057,15.1426096,15.51599979,14.40399981,13.56599998
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,3.950700045,6.921999931,3.228019953,4.131360054,3.32220006,6.361000061,3.691999912,4.024000168,9.409000397,5.547999859,11.20800018,,8.118000031
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,,,,17.05612469,17.85555935,17.95463943,,18.0316906,17.68234062,17.3915081,17.26089478,16.42831993,16.40741444,16.59646988,16.59852982,15.94999981,16.3627491,17.22100067,14.49410057,15.1426096,15.51599979,14.40399981,13.56599998
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.58815002,17.70648956,19.82366467,17.82884979,17.11914063,,16.93270302,17.53685188,,16.42277908,15.28184414,15.72728825,15.49359846,14.53979969,15.38186264,13.67990971,14.4210453,14.49953747,14.49369907,14.3501749,14.08550024,14.27600002,14.31998682,13.80300045,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.560440063,6.692009926,5.853590012,12.1254797,14.08423042,16.65735054,18.24863052,20.56077957,19.32740974,11.38000011,13.72161961,18.82966995,12.32466984,11.29734039,15.96667957,18.39999962,20.11654091,17.59199905,16.12599945,16.58399963,17.08600044,18.34499931
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37699986,16.07500076,15.96100044,14.72399998,14.08399963,13.94200039,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.778827667,10.04110432,10.03374958,9.9616642,10.0805254,10.73632717,10.32200146,9.770545959,9.713875771,9.331773758,9.12630558,9.054621696,9.820783615,9.883327484,10.47099113,9.939613342,9.352379799,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.03157997,13.94054127,13.52918053,13.40433311,13.42466736,12.88875008,12.56480694,12.93512249,10.66393566,11.73853683,11.45901203,11.99892521,12.33415031,12.37124443,12.5714798,11.12562847,11.50174236,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.69491386,12.76595974,12.69374371,12.79371929,12.80220127,12.72410774,12.72320843,12.63094711,12.54209614,12.83456993,13.01320267,13.33304501,13.60951805,13.82106209,14.07531929,13.43839073,13.53193951,,
Eswatini,,,,,,,,,,,,,,,,,,,,,,23.75299072,20.3789196,,,,,20.46323013,21.77708054,25.08986092,23.47705078,,,,20.03243065,20.65967941,21.84551048,,,20.43320084,18.74508095,19.65617943,17.29376984,22.06381989,21.10407066,20.89185905,22.70756912,,21.81324005,19.38637924,18.28302956,22.33392906,17.58300018,17.23399925,24.79544067,16.41500092,16.55500031,18.66600037,17.22100067,18.50699997,15.89099979,15.3409996,16.62100029,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.058914185,11.15025711,8.331588745,,10.86438465,12.58140182,13.03441429,14.00267601,12.84955215,12.58698082,12.00679779,,11.82717609,6.105577469,6.68331337,,,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.04076004,,,,,15.66205978,16.82607079,19.85540009,17.14539909,,20.04847908,18.92593002,20.04079056,19.18404961,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70400047,11.62100029,11.82699966,11.80900002,14.19169998,12.89099979,12.56799984,11.94102001,9.615440369,12.51099968,12.56857014,12.99528027,14.26299953
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89865971,11.07153034,17.05998039,12.84449005,13.78684998,,,11.03190041,14.67282009,,,,9.541589737,8.119279861,10.08325958,9.212409973,12.46146011,,,,16.3627491,,14.21399975,11.67199993,15.36017036,16.72299957,16.48399925
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.03864002,13.3623457,15.18587589,13.48817205,14.40716839,14.00500011,15.05827332,15.16750002,15.11499977,13.81464767,15.30996513,14.49908352,13.37804127,13.3466239,14.69080734,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.72166777,10.42298985,10.83368874,11.10684299,12.13588142,11.58003235,12.39022732,12.65546703,11.73967409,10.80920601,10.97069645,11.69399261,10.60445213,11.76585865,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54920959,,,,23.29256058,,20.98232079,23.4187603,24.42370987,25.73135948,30.70002937,27.75642967,21.83069038,17.67807961,17.2866497,18.15452003,19.24566078,19.37198067,19.6157608,16.90378952,17.68042946,15.49767971,15.63267994,16.2116394,15.99131012,23.14003944,21.76909065,19.23500061,18.14299965,17.45299911,14.47599983,14.82400036
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.07395935,16.89937592,17.05779266,17.31389999,15.85933113,14.52906036,14.49908352,12.28408241,11.87624741,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.40312958,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79550934,,,,,,,23.01025009,27.99839973,29.08345032,28.59746933,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25037003,14.79623032,15.68778992,14.77265501,,,,15.10157013,,,15.92683029,14.96529484,15.02233982,15.22387981,15.58036518,17.21397018,16.16272926,16.0453701,15.88048506,14.7598052,15.51387978,16.10700035,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.090539932,10.58611965,9.154210091,7.650899887,6.943999767,7.340000153,8.277999878,7.489999771,6.096000195,7.021999836,6.592000008,6.869999886,6.956999779,7.471000195,,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,17.92895508,,,16.68989515,,,16.88587523,14.13057995,15.40534973,14.47026539,,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05698967,22.95586014,22.10918045,15.82658005,18.61911964,19.09716988,,,,,,,,,,,,,11.07800007,11.27799988,12.99600029,10.73200035,10.11699963,9.765000343,
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32223034,,16.95982933,16.73051071,,,,11.22935009,,14.92415571,15.4455204,14.09696007,11.19120026,10.2196703,10.92461014,11.04063034,11.51397991,11.30066013,12.04399967,13.98200035,13.54899979,12.07500029,11.59200001,10.79599953,10.22099972,,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,,,,17.05612469,17.85555935,17.95463943,,18.0316906,17.68234062,17.3915081,17.26089478,16.42831993,16.40741444,16.59646988,16.59852982,15.94999981,16.3627491,17.22100067,14.49410057,15.1426096,15.51599979,14.40399981,13.56599998
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90589046,13.85188007,,,,15.01152992,14.89840031,13.28493023,12.03244019,8.926670074,11.2300396,11.73112011,12.16543007,14.28520966,13.91007042,,,,,,,12.90299988,12.12100029,11.67399979,11.72999954,10.50899982,12.30700016,11.73200035,10.24300003,10.65200043,10.34200001,11.71627045,10.02651978,9.201000214,7.921999931
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72396088,21.67490005,21.81670952,23.35724068,23.13492966,25.95521927,,24.90078926,24.59177971,24.64776039,22.88013077,27.68428993,27.83381081,26.69569016,26.86130905,26.42863083,25.25867081,25.26201057,24.84683037,,20.99101067,,,22.66534042,,,,,,,,
Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.736834526,9.728276253,10.5881834,11.37252045,12.13588142,10.92226315,11.8140831,11.84854317,11.40742683,10.80920601,10.7427702,11.1729641,9.311233521,8.809844971,8.778811455,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.50030994,12.62788963,11.79397011,,,,,,19.49263954,18.14314079,15.01506996,19.44923019,18.94046974,17.68234062,19.80201912,17.61800003,16.87899971,19.11499977,17.29710007,17.63500023,17.20400047,24.39653969,20.50494003,14.29199982,13.62899971,13.5369997,14.33199978,13.70400047
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35486984,,,,20.30834007,,,,,,10.10488987,13.61137009,11.45189953,11.74312019,11.70491028,13.22008038,12.46916962,12.19733047,11.2536602,8.897000313,8.529000282,8.215000153,8.482000351,8.626000404
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72832489,13.68719482,14.01394081,14.13898563,15.1279726,15.23395824,14.6379528,14.92900562,15.14117718,14.08827209,13.48008823,13.43158436,14.39614487,14.22960758,14.55809975,13.27300739,14.25187588,8.48585701,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8549099,15.02359486,15.25955868,14.53167248,15.48195362,14.84090471,15.69118261,15.86747456,16.12016106,15.11464214,14.54599953,14.22599983,15.51387978,13.91200495,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35916996,9.22963047,7.712659836,6.836269855,8.609239578,9.470970154,9.841210365,,,,,15.16254997,,14.37047005,14.44427013,14.72430038,14.71014023,14.86126041,15.18311977,15.18854046,13.88136959,14.77762032,16.82099915,15.43400002
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69881058,16.80922508,16.70581245,16.22013283,15.60106182,15.56168556,15.50748062,15.59922123,16.02462769,16.00461388,16.05246353,15.97381687,15.9008255,15.7807312,15.51713371,12.65421581,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57513046,25.83145905,25.10162926,25.3249588,24.52449989,24.87334442,23.40437126,21.81692123,25.59158516,21.8166008,21.43250847,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89880943,,,18.24648094,,20.69968987,,,,,,,14.84941959,21.14543915,30.78919983,,28.7013092,31.47550964,,22.59198952,,20.03841019,,17.33849907,15.48563004,,,,,17.20000076,20.1484108,18.97827911,19.42724991,,13,,15.22700024,12.85499954
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.048999786,16.62199974,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05900002,15.73400021,14.70899963,13.26399994,12.86499977,12.64099979,10.21800041,,11.86400032,10.84599972,12.19999981,11.08500004
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00123978,15.18871021,17.05666924,17.81126976,18.78499031,18.51551056,16.81200027,15.0170002,15.60490036,15.47399998,16.0908699,15.57199955,14.47200012,14.81700039,15.44900036,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5349102,,,,27.40110016,25.82177925,27.5241909,40.07754898,36.40961838,44.80179977,,,,,21.40563011,18.72315025,,,,,22.19061089,12.70886993,,12.20798016,,4.455299854,5.011050224,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.03157997,14.03530025,14.01394081,14.11797285,13.51353168,13.43798161,13.66085482,14.00662994,14.03022003,13.69565964,14.0366025,13.96282291,14.15848541,14.25080729,13.82841015,12.82670593,12.74449539,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41716957,10.4612999,12.77033043,12.79380035,,,,,,16.06422997,,,,,14.65299988,14.53899956,14,14.40600014,13.21199989,14.84700012,15.59599972,16.21500015,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4892807,30.32127953,,,,,,,12.48923969,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.08443832,19.01977921,,18.54537582,17.2351799,17.23495674,18.45666122,19.20282745,16.7507,16.35124969,18.88514328,16.12016106,18.88005066,20.29368973,18.69450378,18.48413086,18.48597908,,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.352620125,,,,10.58498955,7.729730129,,6.227910042,5.651800156,,,,17.51199913,17.46800041,,16.72611046,15.66362,14.93433952,17.09090042,15.29199982,12.37800026,,,13.85900021
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.536720276,24.09799957,29.7510891,28.66033936,30.01515007,,23.52700043,20.87420082,19.0398407,,15.66699982,,,
